[ 942 , 4 ]
-1.04997774049241	-0.464651244790764	-1.05033107118051	0.462610327530823
-1.04962048199806	-0.466662394211270	-1.05086333824167	0.460865552734694
-1.04909894255072	-0.468637211919742	-1.05112261270063	0.458711065180445
-1.04880488232541	-0.470655882995420	-1.05170075002362	0.456706541455919
-1.04837484469756	-0.472721685156403	-1.05225958151961	0.454780446993180
-1.04804816756920	-0.474859254747763	-1.05272313815161	0.452780750129411
-1.04761035381822	-0.476946957229698	-1.05318361728459	0.450994311477492
-1.04718945472387	-0.478865363549001	-1.05374506717115	0.449092911418438
-1.04693325897899	-0.480952963659082	-1.05419050929193	0.446964986900389
-1.04655358592916	-0.483072252298477	-1.05476230161796	0.445124000288397
-1.04613072930183	-0.484968746491973	-1.05518580297794	0.443240054197145
-1.04581552489540	-0.487429942847398	-1.05565993845169	0.441470595262584
-1.04564337576594	-0.489225277100006	-1.05619609833556	0.439513394616950
-1.04528237437355	-0.491376859075423	-1.05697058517231	0.437629611586596
-1.04503458753004	-0.493538085206746	-1.05742695313120	0.435728049422301
-1.04469291596040	-0.495567190197966	-1.05814188422672	0.433892465383950
-1.04438364034153	-0.497658712544374	-1.05862033236993	0.432137799412830
-1.04413116266962	-0.499916844587321	-1.05922515149359	0.430379602553684
-1.04391132505953	-0.501921365084793	-1.05978150664922	0.428408843719606
-1.04370075955464	-0.504099578364283	-1.06044539514007	0.426794430944482
-1.04345992145345	-0.506378111310026	-1.06105849972573	0.424843002347150
-1.04318226896220	-0.508375190872348	-1.06181636418823	0.423231590602960
-1.04288684271901	-0.510526123776053	-1.06245020664232	0.421420193079763
-1.04293178557283	-0.512704886851091	-1.06305925004967	0.419759701329267
-1.04271238716768	-0.514806851495311	-1.06377208848611	0.418012021651637
-1.04256379941371	-0.517041177412513	-1.06440155987308	0.416327547904246
-1.04244973201848	-0.519177184294091	-1.06513654923031	0.414766262633112
-1.04214734614338	-0.521209900456018	-1.06574806126090	0.413063227616624
-1.04200397014857	-0.523619282249377	-1.06631781475319	0.411496117419909
-1.04189654027602	-0.525687109009781	-1.06725310700909	0.409776330045039
-1.04171238568375	-0.527748407734344	-1.06788368236471	0.408193782716666
-1.04168230544096	-0.529949669416319	-1.06857285489124	0.406671666536613
-1.04169889913935	-0.532319412552396	-1.06911811072490	0.405028840142965
-1.04151857609609	-0.534414872592451	-1.06996220502313	0.403402417332188
-1.04141862259282	-0.536580142889817	-1.07080478642738	0.401966580693089
-1.04151233965453	-0.538754935073677	-1.07154129967531	0.400359339544295
-1.04131371113659	-0.541016891364577	-1.07229132358761	0.398926188791602
-1.04114094341104	-0.543313683139945	-1.07307895096273	0.397502088528782
-1.04121563667181	-0.545459774109101	-1.07379653224896	0.395866788935903
-1.04107020096335	-0.547581444802048	-1.07448940496398	0.394605255938932
-1.04118839891156	-0.549837852596502	-1.07546915218514	0.393085547710672
-1.04120401637583	-0.551944840449244	-1.07632026078521	0.391804558234582
